simpanan_id,nasabah_id,jenis_simpanan,saldo,suku_bunga_persen,tanggal_buka,mata_uang,status
SMP0012885,NSB0007446,Tabungan,1000000,1.5,2016-09-17,IDR,Aktif
SMP0012886,NSB0003562,Tabungan,25000000,0.5,2016-01-09,IDR,Ditutup
SMP0012887,NSB0006148,Tabungan,100000,2.0,2017-08-05,IDR,Aktif
SMP0012888,NSB0005337,Giro,50000000,1.0,2020-07-23,IDR,Aktif
SMP0012889,NSB0009690,Giro,5000000,0.5,2022-10-10,IDR,Aktif
SMP0012890,NSB0000718,Deposito,25000000,4.0,2022-11-18,IDR,Aktif
SMP0012891,NSB0002441,Tabungan,25000000,0.5,2022-03-14,IDR,Aktif
SMP0012892,NSB0006117,Deposito,50000000,5.5,2021-07-07,IDR,Aktif
SMP0012893,NSB0005423,Tabungan,1000000,0.5,2017-08-22,IDR,Aktif
SMP0012894,NSB0007046,Tabungan,100000000,1.0,2023-02-12,IDR,Aktif
SMP0012895,NSB0005578,Tabungan,250000000,1.5,2024-02-03,IDR,Aktif
SMP0012896,NSB0005374,Giro,50000000,1.0,2022-11-12,IDR,Aktif
SMP0012897,NSB0004432,Deposito,500000000,5.5,2024-07-18,IDR,Aktif
SMP0012898,NSB0007939,Tabungan,100000,1.0,2017-12-19,IDR,Aktif
SMP0012899,NSB0004173,Tabungan,100000000,0.5,2019-10-28,IDR,Aktif
SMP0012900,NSB0001244,Tabungan,10000000,1.5,2020-12-26,IDR,Ditutup
SMP0012901,NSB0008123,Tabungan,5000000,0.5,2020-11-22,IDR,Aktif
SMP0012902,NSB0003512,Deposito,10000000,4.0,2017-11-12,IDR,Aktif
SMP0012903,NSB0009130,Tabungan,50000000,2.0,2017-11-11,USD,Aktif
SMP0012904,NSB0007806,Tabungan,10000000,1.0,2020-12-18,IDR,Aktif
SMP0012905,NSB0001284,Tabungan,50000000,1.0,2022-09-16,IDR,Ditutup
SMP0012906,NSB0006013,Deposito,500000000,5.0,2016-07-16,IDR,Ditutup
SMP0012907,NSB0007951,Giro,500000000,0.5,2015-02-12,IDR,Aktif
SMP0012908,NSB0009578,Deposito,100000000,5.5,2017-11-27,IDR,Aktif
SMP0012909,NSB0007054,Deposito,500000000,3.5,2019-07-29,IDR,Aktif
SMP0012910,NSB0008419,Tabungan,100000000,0.5,2024-09-07,IDR,Aktif
SMP0012911,NSB0008536,Tabungan,10000000,1.5,2015-10-30,IDR,Aktif
SMP0012912,NSB0007872,Deposito,500000000,5.5,2018-09-09,IDR,Aktif
SMP0012913,NSB0008153,Deposito,500000000,5.5,2016-04-28,IDR,Aktif
SMP0012914,NSB0009359,Deposito,100000000,4.0,2023-12-19,USD,Aktif
SMP0012915,NSB0000560,Deposito,10000000,5.0,2019-12-22,IDR,Aktif
SMP0012916,NSB0003172,Tabungan,100000,0.5,2022-10-08,IDR,Aktif
SMP0012917,NSB0001741,Tabungan,5000000,0.5,2024-07-18,IDR,Aktif
SMP0012918,NSB0003389,Deposito,250000000,5.0,2019-03-31,IDR,Aktif
SMP0012919,NSB0005632,Tabungan,25000000,1.5,2016-01-10,IDR,Aktif
SMP0012920,NSB0009981,Tabungan,100000000,1.5,2022-04-02,IDR,Aktif
SMP0012921,NSB0009038,Tabungan,10000000,0.5,2021-07-30,IDR,Ditutup
SMP0012922,NSB0007214,Tabungan,500000,1.0,2019-07-08,IDR,Aktif
SMP0012923,NSB0007972,Deposito,10000000,4.5,2016-10-13,IDR,Aktif
SMP0012924,NSB0002005,Deposito,25000000,5.0,2019-02-06,IDR,Aktif
SMP0012925,NSB0000972,Tabungan,1000000,1.5,2021-05-28,IDR,Aktif
SMP0012926,NSB0005068,Deposito,10000000,3.5,2023-06-29,IDR,Aktif
SMP0012927,NSB0000381,Giro,5000000,1.0,2022-09-30,IDR,Aktif
SMP0012928,NSB0003884,Tabungan,100000,1.0,2017-11-19,IDR,Aktif
SMP0012929,NSB0000482,Deposito,1000000000,4.5,2016-03-07,IDR,Ditutup
SMP0012930,NSB0000285,Tabungan,100000,0.5,2020-11-26,IDR,Aktif
SMP0012931,NSB0003515,Giro,100000000,0.25,2018-10-06,IDR,Aktif
SMP0012932,NSB0003233,Deposito,25000000,4.5,2017-07-08,IDR,Ditutup
SMP0012933,NSB0000358,Deposito,25000000,3.5,2023-02-22,IDR,Aktif
SMP0012934,NSB0002149,Tabungan,100000000,1.0,2016-09-29,USD,Aktif
SMP0012935,NSB0007975,Deposito,500000000,5.0,2019-08-28,IDR,Aktif
SMP0012936,NSB0001478,Giro,10000000,0.25,2020-05-22,IDR,Aktif
SMP0012937,NSB0004823,Tabungan,100000000,0.5,2023-01-27,IDR,Aktif
SMP0012938,NSB0005037,Tabungan,10000000,1.5,2022-05-11,IDR,Aktif
SMP0012939,NSB0009964,Deposito,250000000,5.0,2017-01-06,IDR,Aktif
SMP0012940,NSB0002119,Tabungan,250000000,1.0,2024-06-23,IDR,Aktif
SMP0012941,NSB0000521,Tabungan,100000,1.5,2024-02-25,USD,Aktif
SMP0012942,NSB0005573,Tabungan,25000000,2.0,2021-04-29,IDR,Aktif
SMP0012943,NSB0001281,Giro,1000000000,0.25,2022-04-13,IDR,Aktif
SMP0012944,NSB0006466,Tabungan,500000,2.0,2022-08-02,IDR,Ditutup
SMP0012945,NSB0001626,Giro,100000000,0.5,2015-03-12,IDR,Aktif
SMP0012946,NSB0004914,Tabungan,500000,2.0,2018-07-22,IDR,Aktif
SMP0012947,NSB0004461,Deposito,500000000,5.0,2022-09-30,IDR,Aktif
SMP0012948,NSB0003193,Tabungan,1000000,2.0,2024-09-07,IDR,Aktif
SMP0012949,NSB0000808,Tabungan,500000,1.0,2016-08-27,IDR,Aktif
SMP0012950,NSB0004161,Tabungan,100000,2.0,2019-09-28,IDR,Aktif
SMP0012951,NSB0002030,Tabungan,1000000,1.0,2019-10-11,IDR,Ditutup
SMP0012952,NSB0008595,Tabungan,50000000,0.5,2019-05-02,IDR,Aktif
SMP0012953,NSB0004565,Deposito,1000000000,3.5,2019-03-14,IDR,Aktif
SMP0012954,NSB0000641,Tabungan,25000000,1.5,2015-01-26,USD,Aktif
SMP0012955,NSB0002147,Tabungan,25000000,2.0,2020-02-20,USD,Aktif
SMP0012956,NSB0009415,Tabungan,100000000,1.0,2020-02-16,IDR,Aktif
SMP0012957,NSB0005055,Deposito,10000000,3.5,2021-04-05,IDR,Aktif
SMP0012958,NSB0008856,Tabungan,5000000,1.5,2024-04-12,IDR,Aktif
SMP0012959,NSB0003268,Tabungan,50000000,2.0,2019-05-11,IDR,Aktif
SMP0012960,NSB0007069,Tabungan,5000000,0.5,2020-02-19,IDR,Aktif
SMP0012961,NSB0009621,Tabungan,50000000,1.5,2020-09-18,IDR,Aktif
SMP0012962,NSB0000073,Tabungan,1000000,2.0,2018-02-13,IDR,Aktif
SMP0012963,NSB0000940,Tabungan,10000000,1.0,2022-05-17,IDR,Aktif
SMP0012964,NSB0004180,Tabungan,50000000,1.5,2018-12-13,IDR,Aktif
SMP0012965,NSB0000411,Deposito,10000000,5.5,2024-02-06,IDR,Aktif
SMP0012966,NSB0001412,Tabungan,250000000,1.0,2023-10-19,IDR,Aktif
SMP0012967,NSB0006339,Deposito,500000000,4.0,2019-01-01,IDR,Aktif
SMP0012968,NSB0001057,Giro,500000000,1.0,2016-02-09,IDR,Aktif
SMP0012969,NSB0005786,Tabungan,10000000,2.0,2019-02-08,IDR,Aktif
SMP0012970,NSB0003428,Deposito,250000000,5.0,2022-12-12,IDR,Aktif
SMP0012971,NSB0007396,Giro,100000000,0.25,2021-04-02,IDR,Aktif
SMP0012972,NSB0003218,Deposito,25000000,5.0,2018-08-04,IDR,Aktif
SMP0012973,NSB0008632,Deposito,1000000000,4.0,2016-01-18,IDR,Aktif
SMP0012974,NSB0004274,Deposito,250000000,5.0,2024-12-24,IDR,Aktif
SMP0012975,NSB0000420,Deposito,25000000,5.5,2015-04-07,IDR,Aktif
SMP0012976,NSB0001284,Tabungan,100000000,1.5,2024-11-01,IDR,Aktif
SMP0012977,NSB0003018,Tabungan,10000000,1.5,2019-03-27,IDR,Aktif
SMP0012978,NSB0001071,Giro,500000000,0.25,2017-10-18,IDR,Aktif
SMP0012979,NSB0003155,Tabungan,100000,1.0,2016-12-29,IDR,Ditutup
SMP0012980,NSB0003493,Deposito,100000000,4.5,2019-11-13,USD,Aktif
SMP0012981,NSB0001439,Tabungan,25000000,1.5,2021-08-15,IDR,Ditutup
SMP0012982,NSB0005748,Deposito,100000000,5.5,2023-09-19,IDR,Aktif
SMP0012983,NSB0005954,Deposito,25000000,5.5,2021-09-22,IDR,Aktif
SMP0012984,NSB0000948,Deposito,1000000000,4.0,2015-11-13,IDR,Aktif
SMP0012985,NSB0006840,Deposito,1000000000,4.5,2018-08-21,IDR,Aktif
SMP0012986,NSB0007408,Tabungan,500000,1.5,2021-08-08,USD,Aktif
SMP0012987,NSB0001531,Deposito,100000000,5.0,2021-09-28,IDR,Aktif
SMP0012988,NSB0002014,Tabungan,1000000,1.0,2020-08-08,IDR,Aktif
SMP0012989,NSB0000864,Tabungan,100000000,1.0,2024-04-23,IDR,Aktif
SMP0012990,NSB0004670,Tabungan,5000000,1.0,2016-11-03,IDR,Aktif
SMP0012991,NSB0001695,Giro,5000000,0.25,2016-10-23,IDR,Aktif
SMP0012992,NSB0000338,Tabungan,100000,1.0,2015-04-14,IDR,Aktif
SMP0012993,NSB0007917,Tabungan,1000000,1.0,2015-10-04,IDR,Aktif
SMP0012994,NSB0005636,Tabungan,25000000,1.5,2019-12-10,IDR,Aktif
SMP0012995,NSB0002143,Tabungan,100000,1.5,2022-12-10,IDR,Aktif
SMP0012996,NSB0008445,Tabungan,10000000,1.0,2015-09-04,IDR,Aktif
SMP0012997,NSB0002881,Deposito,25000000,4.5,2024-02-22,IDR,Aktif
SMP0012998,NSB0002705,Deposito,250000000,4.5,2018-05-25,IDR,Aktif
SMP0012999,NSB0009971,Giro,5000000,0.25,2015-05-29,IDR,Aktif
SMP0013000,NSB0000057,Tabungan,1000000,0.5,2016-11-20,IDR,Aktif
SMP0013001,NSB0002571,Tabungan,1000000,0.5,2021-11-12,IDR,Aktif
SMP0013002,NSB0009982,Tabungan,10000000,2.0,2015-01-17,IDR,Aktif
SMP0013003,NSB0004576,Deposito,10000000,4.5,2021-06-07,IDR,Aktif
SMP0013004,NSB0000467,Deposito,500000000,5.0,2021-04-17,IDR,Ditutup
SMP0013005,NSB0009880,Deposito,500000000,4.0,2024-06-17,IDR,Aktif
SMP0013006,NSB0000169,Deposito,1000000000,5.0,2019-10-07,IDR,Ditutup
SMP0013007,NSB0009805,Tabungan,500000,1.0,2022-05-08,IDR,Ditutup
SMP0013008,NSB0006036,Tabungan,100000000,1.5,2019-10-17,IDR,Aktif
SMP0013009,NSB0008466,Tabungan,5000000,0.5,2022-01-30,IDR,Aktif
SMP0013010,NSB0002595,Tabungan,5000000,1.5,2020-05-01,IDR,Aktif
SMP0013011,NSB0001412,Tabungan,100000000,1.0,2024-03-24,IDR,Aktif
SMP0013012,NSB0003540,Deposito,25000000,4.0,2024-11-07,IDR,Aktif
SMP0013013,NSB0008555,Tabungan,25000000,0.5,2015-05-15,IDR,Aktif
SMP0013014,NSB0005805,Tabungan,100000,0.5,2016-05-18,IDR,Aktif
SMP0013015,NSB0008358,Tabungan,500000,2.0,2015-10-20,IDR,Aktif
SMP0013016,NSB0007213,Tabungan,500000,1.0,2023-06-17,IDR,Aktif
SMP0013017,NSB0007612,Tabungan,500000,1.5,2022-06-27,IDR,Aktif
SMP0013018,NSB0003402,Tabungan,1000000,0.5,2022-10-29,IDR,Aktif
SMP0013019,NSB0004108,Giro,1000000000,1.0,2016-03-03,IDR,Aktif
SMP0013020,NSB0006119,Tabungan,100000000,1.5,2016-03-07,IDR,Aktif
SMP0013021,NSB0002014,Deposito,50000000,4.0,2017-08-09,IDR,Aktif
SMP0013022,NSB0009668,Tabungan,250000000,1.5,2020-05-25,IDR,Aktif
SMP0013023,NSB0008604,Tabungan,10000000,2.0,2020-05-30,USD,Aktif
SMP0013024,NSB0003551,Tabungan,50000000,0.5,2015-12-11,IDR,Aktif
SMP0013025,NSB0007341,Tabungan,100000000,1.5,2017-12-30,IDR,Aktif
SMP0013026,NSB0005023,Giro,1000000000,1.0,2021-01-22,IDR,Ditutup
SMP0013027,NSB0009374,Deposito,100000000,4.0,2019-01-19,IDR,Ditutup
SMP0013028,NSB0002310,Tabungan,10000000,1.5,2017-12-26,IDR,Ditutup
SMP0013029,NSB0006523,Tabungan,250000000,2.0,2015-04-03,IDR,Aktif
SMP0013030,NSB0000001,Deposito,50000000,4.5,2023-05-08,USD,Aktif
SMP0013031,NSB0007888,Tabungan,25000000,2.0,2018-11-10,IDR,Aktif
SMP0013032,NSB0007438,Giro,1000000000,1.0,2019-07-31,IDR,Aktif
SMP0013033,NSB0000510,Tabungan,10000000,2.0,2016-12-22,IDR,Aktif
SMP0013034,NSB0003639,Tabungan,250000000,1.5,2017-01-04,IDR,Ditutup
SMP0013035,NSB0003959,Giro,10000000,0.5,2024-11-22,IDR,Aktif
SMP0013036,NSB0002862,Deposito,1000000000,3.5,2015-10-15,IDR,Aktif
SMP0013037,NSB0003271,Tabungan,250000000,0.5,2022-01-03,IDR,Aktif
SMP0013038,NSB0005858,Tabungan,25000000,1.5,2020-08-10,IDR,Aktif
SMP0013039,NSB0000319,Deposito,100000000,5.5,2018-01-25,IDR,Aktif
SMP0013040,NSB0003151,Tabungan,250000000,0.5,2021-12-15,IDR,Aktif
SMP0013041,NSB0008233,Tabungan,250000000,1.5,2019-05-17,IDR,Aktif
SMP0013042,NSB0008902,Tabungan,5000000,0.5,2016-09-13,IDR,Aktif
SMP0013043,NSB0000536,Tabungan,100000000,1.0,2021-08-10,IDR,Aktif
SMP0013044,NSB0009385,Deposito,500000000,4.0,2022-06-23,IDR,Aktif
SMP0013045,NSB0003805,Giro,100000000,0.5,2017-11-22,IDR,Aktif
SMP0013046,NSB0005876,Tabungan,1000000,2.0,2017-02-21,IDR,Aktif
SMP0013047,NSB0009821,Giro,500000000,1.0,2022-01-03,IDR,Aktif
SMP0013048,NSB0009854,Tabungan,250000000,0.5,2021-12-19,IDR,Aktif
SMP0013049,NSB0003062,Tabungan,5000000,1.0,2022-05-14,IDR,Aktif
SMP0013050,NSB0007091,Tabungan,250000000,2.0,2016-10-03,IDR,Aktif
SMP0013051,NSB0002126,Tabungan,50000000,0.5,2023-08-10,IDR,Aktif
SMP0013052,NSB0008432,Tabungan,250000000,0.5,2018-06-10,IDR,Aktif
SMP0013053,NSB0003072,Tabungan,500000,2.0,2016-01-21,IDR,Aktif
SMP0013054,NSB0001917,Giro,500000000,1.0,2021-08-23,IDR,Aktif
SMP0013055,NSB0005617,Giro,10000000,0.25,2024-09-03,IDR,Aktif
SMP0013056,NSB0005179,Tabungan,1000000,1.0,2016-04-16,IDR,Aktif
SMP0013057,NSB0004820,Giro,1000000000,1.0,2022-06-02,IDR,Aktif
SMP0013058,NSB0009308,Tabungan,100000000,0.5,2017-05-08,IDR,Aktif
SMP0013059,NSB0009952,Tabungan,50000000,1.0,2019-10-26,IDR,Aktif
SMP0013060,NSB0002338,Deposito,10000000,4.0,2022-10-16,IDR,Aktif
SMP0013061,NSB0007489,Tabungan,5000000,1.0,2024-05-13,IDR,Aktif
SMP0013062,NSB0009054,Giro,10000000,1.0,2017-08-24,IDR,Aktif
SMP0013063,NSB0003164,Tabungan,100000000,1.5,2015-07-06,IDR,Aktif
SMP0013064,NSB0002866,Giro,1000000000,1.0,2018-10-04,IDR,Aktif
SMP0013065,NSB0009958,Tabungan,5000000,0.5,2019-06-15,IDR,Aktif
SMP0013066,NSB0001742,Tabungan,500000,1.0,2023-08-30,IDR,Aktif
SMP0013067,NSB0000346,Tabungan,5000000,0.5,2015-02-27,IDR,Aktif
SMP0013068,NSB0009198,Tabungan,250000000,1.0,2015-10-15,IDR,Aktif
SMP0013069,NSB0007586,Tabungan,50000000,0.5,2020-05-13,IDR,Aktif
SMP0013070,NSB0007864,Tabungan,25000000,1.5,2022-11-28,IDR,Aktif
SMP0013071,NSB0000805,Tabungan,5000000,1.5,2015-10-02,IDR,Aktif
SMP0013072,NSB0003360,Tabungan,100000000,1.0,2023-11-22,IDR,Aktif
SMP0013073,NSB0001783,Tabungan,10000000,1.5,2024-06-13,IDR,Aktif
SMP0013074,NSB0007216,Giro,1000000000,0.25,2019-09-29,IDR,Ditutup
SMP0013075,NSB0008714,Deposito,100000000,5.0,2022-08-23,IDR,Aktif
SMP0013076,NSB0007692,Deposito,500000000,5.5,2023-06-13,IDR,Aktif
SMP0013077,NSB0002545,Giro,5000000,0.5,2021-11-08,IDR,Aktif
SMP0013078,NSB0008276,Tabungan,100000,1.0,2018-12-20,IDR,Aktif
SMP0013079,NSB0000435,Deposito,500000000,4.0,2020-01-07,IDR,Aktif
SMP0013080,NSB0000572,Deposito,1000000000,4.0,2024-03-07,IDR,Aktif
SMP0013081,NSB0007121,Tabungan,250000000,1.0,2023-02-04,IDR,Ditutup
SMP0013082,NSB0000112,Tabungan,1000000,1.0,2021-09-20,IDR,Aktif
SMP0013083,NSB0001106,Tabungan,500000,2.0,2017-01-09,IDR,Aktif
SMP0013084,NSB0000356,Tabungan,5000000,1.5,2024-07-26,IDR,Aktif
SMP0013085,NSB0002061,Deposito,250000000,3.5,2019-01-19,IDR,Aktif
SMP0013086,NSB0004342,Tabungan,500000,1.0,2018-01-29,IDR,Ditutup
SMP0013087,NSB0007340,Tabungan,500000,0.5,2020-01-12,IDR,Aktif
SMP0013088,NSB0002788,Giro,10000000,0.25,2024-03-07,IDR,Aktif
SMP0013089,NSB0001963,Deposito,25000000,3.5,2018-05-09,IDR,Aktif
SMP0013090,NSB0004493,Tabungan,10000000,1.5,2020-10-11,IDR,Aktif
SMP0013091,NSB0000345,Tabungan,50000000,1.5,2021-06-11,IDR,Aktif
SMP0013092,NSB0005581,Tabungan,5000000,2.0,2023-08-13,IDR,Aktif
SMP0013093,NSB0001276,Tabungan,250000000,2.0,2016-04-25,IDR,Ditutup
SMP0013094,NSB0000943,Tabungan,1000000,1.0,2019-02-04,IDR,Aktif
SMP0013095,NSB0007846,Deposito,1000000000,4.5,2020-12-07,IDR,Aktif
SMP0013096,NSB0006560,Giro,5000000,0.5,2022-10-15,IDR,Aktif
SMP0013097,NSB0002839,Deposito,10000000,5.5,2019-02-25,USD,Ditutup
SMP0013098,NSB0000337,Deposito,250000000,5.5,2019-09-01,IDR,Aktif
SMP0013099,NSB0002544,Tabungan,250000000,1.5,2022-04-26,IDR,Aktif
SMP0013100,NSB0005775,Deposito,250000000,5.0,2023-02-05,IDR,Aktif
SMP0013101,NSB0005371,Tabungan,100000,1.0,2023-01-06,IDR,Aktif
SMP0013102,NSB0005694,Tabungan,500000,1.5,2019-11-26,IDR,Aktif
SMP0013103,NSB0008078,Tabungan,100000000,1.5,2023-02-11,IDR,Aktif
SMP0013104,NSB0000180,Giro,1000000000,1.0,2022-02-15,IDR,Aktif
SMP0013105,NSB0001957,Giro,10000000,0.5,2020-02-08,IDR,Aktif
SMP0013106,NSB0009271,Deposito,10000000,5.0,2016-03-08,IDR,Aktif
SMP0013107,NSB0007443,Deposito,50000000,4.5,2021-12-29,IDR,Aktif
SMP0013108,NSB0005283,Tabungan,1000000,0.5,2018-05-22,IDR,Aktif
SMP0013109,NSB0008417,Tabungan,10000000,0.5,2024-03-02,IDR,Aktif
SMP0013110,NSB0008379,Tabungan,5000000,1.0,2024-03-21,IDR,Ditutup
SMP0013111,NSB0004917,Deposito,1000000000,5.5,2024-09-01,IDR,Aktif
SMP0013112,NSB0009064,Tabungan,100000000,0.5,2017-08-06,IDR,Aktif
SMP0013113,NSB0002385,Deposito,250000000,4.5,2017-10-18,IDR,Aktif
SMP0013114,NSB0000151,Tabungan,100000,2.0,2015-10-06,IDR,Ditutup
SMP0013115,NSB0000946,Tabungan,1000000,2.0,2023-02-07,IDR,Ditutup
SMP0013116,NSB0003411,Tabungan,250000000,0.5,2016-02-20,IDR,Aktif
SMP0013117,NSB0007744,Giro,50000000,0.5,2016-03-30,IDR,Aktif
SMP0013118,NSB0004468,Deposito,25000000,3.5,2021-04-15,IDR,Aktif
SMP0013119,NSB0008815,Tabungan,500000,1.0,2015-01-08,IDR,Aktif
SMP0013120,NSB0009624,Tabungan,5000000,0.5,2021-07-31,IDR,Aktif
SMP0013121,NSB0000011,Tabungan,25000000,2.0,2018-11-11,IDR,Ditutup
SMP0013122,NSB0009733,Deposito,10000000,5.5,2017-02-15,IDR,Ditutup
SMP0013123,NSB0004317,Tabungan,500000,1.5,2024-03-26,IDR,Aktif
SMP0013124,NSB0005054,Tabungan,500000,2.0,2024-08-04,IDR,Aktif
SMP0013125,NSB0008964,Tabungan,100000000,0.5,2015-10-23,IDR,Ditutup
SMP0013126,NSB0003631,Giro,5000000,0.5,2020-01-02,IDR,Aktif
SMP0013127,NSB0001593,Tabungan,50000000,0.5,2017-12-22,IDR,Aktif
SMP0013128,NSB0007806,Tabungan,10000000,2.0,2015-04-23,IDR,Aktif
SMP0013129,NSB0006577,Tabungan,500000,2.0,2021-08-18,IDR,Ditutup
SMP0013130,NSB0009638,Tabungan,100000000,0.5,2019-01-31,IDR,Aktif
SMP0013131,NSB0008618,Tabungan,25000000,0.5,2015-09-04,IDR,Aktif
SMP0013132,NSB0005361,Tabungan,100000000,1.5,2016-10-07,IDR,Aktif
SMP0013133,NSB0005274,Tabungan,5000000,1.5,2016-07-02,USD,Aktif
SMP0013134,NSB0009391,Tabungan,1000000,0.5,2019-05-17,IDR,Aktif
SMP0013135,NSB0006314,Giro,1000000000,1.0,2020-09-04,IDR,Aktif
SMP0013136,NSB0004828,Tabungan,500000,2.0,2021-10-21,IDR,Aktif
SMP0013137,NSB0009608,Tabungan,50000000,1.0,2015-12-29,IDR,Aktif
SMP0013138,NSB0006747,Giro,50000000,0.25,2023-08-20,IDR,Aktif
SMP0013139,NSB0006221,Tabungan,100000,1.5,2019-07-23,IDR,Aktif
SMP0013140,NSB0009027,Deposito,50000000,5.5,2023-06-07,IDR,Aktif
SMP0013141,NSB0003297,Giro,10000000,0.25,2016-09-23,IDR,Aktif
SMP0013142,NSB0002428,Tabungan,50000000,1.0,2015-06-28,IDR,Aktif
SMP0013143,NSB0001045,Tabungan,500000,1.5,2024-12-14,IDR,Aktif
SMP0013144,NSB0006840,Deposito,25000000,3.5,2015-11-02,IDR,Aktif
SMP0013145,NSB0000673,Tabungan,250000000,0.5,2018-08-14,IDR,Aktif
SMP0013146,NSB0002880,Deposito,50000000,3.5,2019-11-29,IDR,Aktif
SMP0013147,NSB0002612,Deposito,50000000,4.5,2018-01-04,IDR,Aktif
SMP0013148,NSB0004802,Deposito,250000000,5.5,2024-05-21,IDR,Aktif
SMP0013149,NSB0002705,Tabungan,5000000,1.0,2022-01-08,IDR,Aktif
SMP0013150,NSB0001875,Tabungan,100000,1.5,2015-04-24,USD,Aktif
SMP0013151,NSB0008151,Deposito,1000000000,3.5,2020-10-12,IDR,Aktif
SMP0013152,NSB0009827,Giro,5000000,0.25,2021-09-29,IDR,Aktif
SMP0013153,NSB0009152,Tabungan,100000000,1.0,2017-03-01,IDR,Aktif
SMP0013154,NSB0002928,Tabungan,250000000,0.5,2016-08-22,IDR,Aktif
SMP0013155,NSB0009923,Tabungan,50000000,2.0,2017-11-14,IDR,Aktif
SMP0013156,NSB0009102,Deposito,10000000,4.5,2022-11-02,IDR,Aktif
SMP0013157,NSB0002017,Tabungan,100000000,2.0,2022-02-21,IDR,Aktif
SMP0013158,NSB0000165,Tabungan,100000,0.5,2022-02-22,IDR,Aktif
SMP0013159,NSB0000860,Deposito,25000000,4.0,2018-08-15,IDR,Aktif
SMP0013160,NSB0003004,Tabungan,100000,0.5,2023-04-13,IDR,Aktif
SMP0013161,NSB0004657,Giro,1000000000,0.25,2021-09-14,IDR,Aktif
SMP0013162,NSB0007703,Tabungan,5000000,0.5,2019-02-18,USD,Aktif
SMP0013163,NSB0003890,Tabungan,250000000,1.0,2015-11-15,IDR,Aktif
SMP0013164,NSB0000963,Deposito,25000000,3.5,2023-02-05,IDR,Aktif
SMP0013165,NSB0000292,Giro,50000000,0.25,2016-10-15,IDR,Aktif
SMP0013166,NSB0000647,Deposito,25000000,5.5,2020-08-26,IDR,Aktif
SMP0013167,NSB0004134,Deposito,100000000,5.0,2017-07-10,IDR,Aktif
SMP0013168,NSB0008980,Tabungan,25000000,0.5,2018-01-10,IDR,Aktif
SMP0013169,NSB0007382,Deposito,500000000,5.0,2016-01-20,IDR,Ditutup
SMP0013170,NSB0005106,Giro,5000000,1.0,2024-11-19,IDR,Ditutup
SMP0013171,NSB0008345,Tabungan,5000000,1.0,2017-04-23,IDR,Aktif
SMP0013172,NSB0009876,Deposito,25000000,5.0,2021-04-16,IDR,Aktif
SMP0013173,NSB0001357,Tabungan,10000000,1.5,2022-06-02,IDR,Aktif
SMP0013174,NSB0000600,Deposito,25000000,4.5,2016-10-26,IDR,Aktif
SMP0013175,NSB0002955,Deposito,50000000,3.5,2024-05-09,IDR,Aktif
SMP0013176,NSB0005861,Tabungan,25000000,1.0,2016-06-12,IDR,Aktif
SMP0013177,NSB0002577,Giro,50000000,1.0,2018-01-10,IDR,Ditutup
SMP0013178,NSB0008901,Tabungan,1000000,2.0,2015-03-09,IDR,Aktif
SMP0013179,NSB0001770,Tabungan,100000,1.0,2021-04-01,IDR,Aktif
SMP0013180,NSB0005070,Tabungan,250000000,0.5,2016-01-22,IDR,Aktif
SMP0013181,NSB0004249,Tabungan,25000000,0.5,2017-11-15,IDR,Aktif
SMP0013182,NSB0000354,Tabungan,10000000,1.5,2018-04-10,IDR,Aktif
SMP0013183,NSB0006878,Tabungan,100000000,0.5,2018-04-26,IDR,Aktif
SMP0013184,NSB0000476,Giro,1000000000,1.0,2021-01-28,IDR,Aktif
SMP0013185,NSB0006392,Tabungan,1000000,2.0,2017-02-15,IDR,Aktif
SMP0013186,NSB0007130,Tabungan,50000000,1.0,2022-05-07,IDR,Aktif
SMP0013187,NSB0005672,Tabungan,50000000,2.0,2020-04-10,IDR,Aktif
SMP0013188,NSB0008803,Deposito,10000000,4.0,2018-12-27,IDR,Aktif
SMP0013189,NSB0000997,Giro,5000000,1.0,2015-02-16,IDR,Aktif
SMP0013190,NSB0002414,Tabungan,25000000,0.5,2024-12-05,IDR,Aktif
SMP0013191,NSB0009599,Deposito,1000000000,4.0,2018-07-20,IDR,Aktif
SMP0013192,NSB0000315,Deposito,25000000,4.5,2017-06-12,IDR,Aktif
SMP0013193,NSB0007399,Tabungan,50000000,2.0,2015-04-02,IDR,Ditutup
SMP0013194,NSB0003552,Tabungan,500000,1.5,2017-08-17,IDR,Ditutup
SMP0013195,NSB0009652,Tabungan,25000000,2.0,2015-02-21,IDR,Ditutup
SMP0013196,NSB0000991,Tabungan,10000000,0.5,2020-05-11,IDR,Aktif
SMP0013197,NSB0003016,Tabungan,500000,2.0,2017-08-02,IDR,Aktif
SMP0013198,NSB0009102,Tabungan,25000000,1.0,2024-01-06,IDR,Ditutup
SMP0013199,NSB0009093,Tabungan,50000000,1.0,2024-01-25,IDR,Aktif
SMP0013200,NSB0003691,Giro,1000000000,1.0,2015-05-28,IDR,Aktif
SMP0013201,NSB0000396,Tabungan,50000000,1.5,2016-11-30,IDR,Aktif
SMP0013202,NSB0009274,Deposito,10000000,3.5,2019-02-07,IDR,Ditutup
SMP0013203,NSB0006244,Deposito,1000000000,5.5,2018-05-11,IDR,Aktif
SMP0013204,NSB0005332,Tabungan,1000000,1.0,2021-10-03,IDR,Aktif
